title_id,title_name,genre,franchise,dev_type,region,platform,franchise_strength,decay_class,release_date,week_index,week_start_date,sales,price,discount_flag,dlc_flag,marketing_index,competitor_intensity,seasonal_factor,decay_rate_k,peak_sales_param,days_since_last_discount,days_since_dlc,days_to_christmas,in_christmas_window,black_friday_proximity,hype_score,marketing_decay_rate,discount_depth,sales_rolling_4w,sales_rolling_8w,sales_rolling_13w,sales_change_1w,sales_change_4w,log_sales,log_sales_change_1w,marketing_norm,competitor_norm,price_x_discount,genre_Action,genre_Indie,genre_Party,genre_Platformer,genre_RPG,genre_Racing,franchise_FireEmblem,franchise_IndieIP,franchise_Mario,franchise_Pokemon,franchise_SmashBros,franchise_Splatoon,franchise_Zelda,dev_type_AA,dev_type_AAA,dev_type_Indie,region_EU,region_JP,region_NA
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,0,2025-12-01,,16.42,0,0,45.33457824458411,13.989462142449684,1.3860597959576644,0.163956,14300.0,-1,-1,24,0,99,16.60037347337523,0.06199534410821491,0.0,19388.79658703026,19388.79658703026,19388.79658703026,0.0,0.0,9.872502257569513,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,1,2025-12-08,,16.42,0,0,43.38505294632721,54.55067691915946,1.4212909895342989,0.163956,14300.0,-1,-1,17,0,99,16.01551588389816,0.06199534410821491,0.0,18345.451725854262,18345.451725854262,18345.451725854262,-2086.6897223519954,0.0,9.758641351915614,-0.11386090565389928,0.9553058051234018,0.6380859648475706,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,2,2025-12-15,,16.42,0,0,43.64226269394307,29.750703610033504,1.4655187325058563,0.163956,14300.0,-1,-1,10,0,99,16.092678808182917,0.06199534410821491,0.0,17263.04378880585,17263.04378880585,17263.04378880585,-2203.878949969243,0.0,9.622398890019534,-0.1362424618960798,0.961202513719275,0.2479468877942359,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,3,2025-12-22,,16.42,0,0,42.52132233089394,44.85182521327565,1.3986322241342863,0.163956,14300.0,-1,-1,3,1,99,15.756396699268182,0.06199534410821491,0.0,15866.52018886553,15866.52018886553,15866.52018886553,-3421.2785256644547,0.0,9.365457674962244,-0.2569412150572905,0.9355041926582673,0.4855091452742101,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,4,2025-12-29,,16.42,0,0,41.6793077872011,34.22170067681134,1.4621276194356367,0.163956,14300.0,-1,-1,-4,1,99,15.503792336160329,0.06199534410821491,0.0,13478.457504880691,14660.525321310608,14660.525321310608,-1840.403537953658,-9552.250735939351,9.193961553562666,-0.17149612139957782,0.9162004359240582,0.3182820711187678,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,5,2026-01-05,,16.42,0,0,39.70925199901936,42.03247713335034,1.0549244737201335,0.163956,14300.0,-1,-1,354,0,99,14.912775599705807,0.06199534410821491,0.0,10781.714571328897,13302.96028950402,13302.96028950402,-3321.4107206198178,-10786.971734207174,8.782036707762133,-0.4119248458005327,0.8710355655869091,0.4411567645646149,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,6,2026-01-12,,16.42,0,0,37.39883882182798,48.24579986820986,0.9908882032390741,0.163956,14300.0,-1,-1,347,0,99,14.219651646548394,0.06199534410821491,0.0,8284.58803535869,12132.497643978902,12132.497643978902,-1405.4133596429028,-9988.506143880833,8.539095919960785,-0.24294078780134853,0.8180677703604607,0.5389012244879078,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,7,2026-01-19,,16.42,0,0,36.36420545906465,44.51160211368833,1.1105151151029946,0.163956,14300.0,-1,-1,340,0,99,13.909261637719394,0.06199534410821491,0.0,6594.271299830279,11230.395744347905,11230.395744347905,-194.03932389726924,-6761.266942113648,8.500389282639977,-0.03870663732080715,0.7943480960466572,0.4801569489467899,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,8,2026-01-26,,16.42,0,0,33.899546110098946,51.347885596586025,1.1478332056063356,0.163956,14300.0,-1,-1,333,0,99,13.169863833029684,0.06199534410821491,0.0,5274.166611854522,9376.312058367608,10488.810339330124,-359.5553477430349,-5280.418751903025,8.424447681853186,-0.07594160078679124,0.737844102307466,0.587701473098,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,9,2026-02-02,,16.42,0,0,29.673234554119475,77.55646880180984,1.013685532385897,0.163956,14300.0,-1,-1,326,0,99,11.901970366235842,0.06199534410821491,0.0,4455.976317152486,7618.845444240693,9764.166700563406,-1313.753147524937,-3272.761178808144,8.084369410070607,-0.34007827178257877,0.6409530322295057,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,10,2026-02-09,,16.42,0,0,27.609879159067308,62.04696350849672,1.0243676541303561,0.163956,14300.0,-1,-1,319,0,99,11.282963747720192,0.06199534410821491,0.0,3861.004883437006,6072.796459397848,9124.68209469094,-512.5379156966796,-2379.885734861921,7.912363081577706,-0.17200632849290098,0.5936492048779975,0.7560132825441235,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,11,2026-02-16,,16.42,0,0,27.48410780935052,59.00268929740466,1.0118490965081142,0.163956,14300.0,-1,-1,312,0,99,11.245232342805155,0.06199534410821491,0.0,3208.6094816319073,4901.4403907310925,8556.466990109238,-423.73519625574227,-2609.581607220394,7.743746967539477,-0.16861611403822963,0.5907658110491711,0.7081224918481643,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,12,2026-02-23,,16.42,0,0,26.94247708349324,53.33427800398627,1.0115195776529864,0.163956,14300.0,-1,-1,305,0,99,11.082743125047973,0.06199534410821491,0.0,2550.131093920021,3912.1488528872715,8046.139802280862,-383.88729137018595,-2633.9135508475447,7.561752789002192,-0.18199417853728495,0.578348557867454,0.6189502688458449,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,13,2026-03-02,,16.42,0,0,25.90113138681058,50.88651912588148,1.0341073348714809,0.163956,14300.0,-1,-1,298,0,99,10.770339416043173,0.06199534410821491,0.0,2142.3198240768525,3299.1480706146695,6678.626901147016,-311.0846760500674,-1631.2450793726753,7.385310865460594,-0.1764419235415975,0.5544749987281826,0.5804435181469844,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,14,2026-03-09,,16.42,0,0,24.6309684310571,48.165396332917865,1.0158943024573175,0.163956,14300.0,-1,-1,291,0,99,10.38929052931713,0.06199534410821491,0.0,1825.039197598477,2843.0220405177415,5460.058183098901,-150.41534223750523,-1269.1225059135008,7.2873646772338585,-0.09794618822673584,0.5253556481251205,0.5376363617939185,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,15,2026-03-16,,16.42,0,0,22.443885709252353,51.79139374657338,0.9928122614206366,0.163956,14300.0,-1,-1,284,0,99,9.733165712775705,0.06199534410821491,0.0,1554.4652515709408,2381.537366601424,4392.79488624439,-236.90847445238637,-1082.295784110145,7.110536972029584,-0.17682770520427482,0.475215287562997,0.5946784911030164,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,16,2026-03-23,,16.42,0,0,21.217561973574746,57.824511454391896,1.0016376026711866,0.163956,14300.0,-1,-1,277,0,99,9.365268592072423,0.06199534410821491,0.0,1328.3569524711213,1939.2440231955713,3572.8588064671976,-206.02470365931902,-904.433196399278,6.926361457427641,-0.18417551460194304,0.44710098092990075,0.68958806801842,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,17,2026-03-30,,16.42,0,0,20.65720751725642,50.250853206527324,1.0603434273174117,0.163956,14300.0,-1,-1,270,0,99,9.197162255176927,0.06199534410821491,0.0,1147.1683436353117,1644.7440838560822,2884.384082302284,-131.40591499402808,-724.7544353432387,6.788267031844104,-0.13809442558353702,0.43425447347854623,0.5704435833889969,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,18,2026-04-06,,16.42,0,0,18.928960469496445,40.4914559849458,0.9670781438071326,0.163956,14300.0,-1,-1,263,0,99,8.678688140848934,0.06199534410821491,0.0,962.0748672652103,1393.5570324318437,2438.6305818485353,-166.03481237467236,-740.3739054804058,6.581110072940953,-0.207156958903151,0.39463323316093984,0.4169142961932082,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,19,2026-04-13,,16.42,0,0,16.382645649653565,36.30098833695758,0.980521035955142,0.163956,14300.0,-1,-1,256,0,99,7.914793694896069,0.06199534410821491,0.0,811.534105578483,1182.9996785747119,2093.3936770812497,-98.69761571888932,-602.1630467469088,6.433971728994176,-0.14713834394677683,0.33625723215342124,0.35099224215590075,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,20,2026-04-20,,16.42,0,0,16.088438766964288,25.410691835870306,0.9672836992434887,0.163956,14300.0,-1,-1,249,0,99,7.826531630089286,0.06199534410821491,0.0,685.4518988048089,1006.9044256379651,1754.7605292285916,-108.19048400710665,-504.3288270946964,6.243101332849628,-0.1908703961445477,0.3295123390449768,0.1796722906054734,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,21,2026-04-27,,16.42,0,0,14.28538385662926,29.72027652449256,1.2066646337991027,0.163956,14300.0,-1,-1,242,0,99,7.2856151569887775,0.06199534410821491,0.0,599.7035201698342,873.435931902573,1446.0877463993031,29.929397560769303,-342.993514539899,6.299649226825909,0.05654789397628068,0.28817607754184354,0.24746822618753175,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,22,2026-05-04,,16.42,0,0,14.647948534795253,29.813640973422984,1.1888534257878436,0.163956,14300.0,-1,-1,235,0,99,7.394384560438576,0.06199534410821491,0.0,535.8548156665609,748.9648414658856,1232.439350622097,-78.43611584786657,-255.39481801309324,6.144067186251036,-0.15558204057487313,0.2964881196557934,0.24893698260437455,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,23,2026-05-11,,16.42,0,0,13.135484036717424,45.68258705659298,1.055469932770282,0.163956,14300.0,-1,-1,228,0,99,6.940645211015227,0.06199534410821491,0.0,462.4518737996899,636.9929896890865,1047.6850587313063,-136.91456517328004,-293.61176746748396,5.796149665647419,-0.3479175206036169,0.26181384121402734,0.4985782181624329,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,24,2026-05-18,,16.42,0,1,16.735392048218735,70.702666567548,1.0160325993226282,0.163956,14300.0,-1,0,221,0,99,8.020617614465621,0.06199534410821491,0.0,400.7811878862553,543.1165433455321,890.8133619222372,-61.26146019336096,-246.68274365373827,5.590123851378129,-0.20602581426928968,0.34434418352234486,0.8921798808147491,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,25,2026-05-25,,16.42,0,0,13.658060087724678,31.11856134440744,0.9814955496384535,0.163956,14300.0,-1,7,214,0,99,7.097418026317404,0.06199534410821491,0.0,320.83364352144775,460.268581845641,760.1500693535884,-43.17803624472259,-319.79017745923016,5.414279834633882,-0.17584401674424743,0.27379425300065274,0.2694652478092662,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,26,2026-06-01,,16.42,0,0,12.748190450756377,38.34699620708204,1.068860717298559,0.163956,14300.0,-1,14,207,0,99,6.824457135226913,0.06199534410821491,0.0,258.3304370984557,397.0926263825083,652.7503084748981,-8.658764080604527,-250.01282569196812,5.374963454699555,-0.03931637993432702,0.25293487205118725,0.3831788744616897,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,27,2026-06-08,,16.42,0,0,12.079550179932214,49.54139192151822,0.9826403141719866,0.163956,14300.0,-1,21,200,0,99,6.623865053979664,0.06199534410821491,0.0,216.065530188146,339.2587019939179,552.6162379896659,-55.96136712255071,-169.0596276412388,5.074990134270199,-0.29997332042935554,0.23760583857145937,0.5592827419038704,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,28,2026-06-15,,16.42,0,0,10.424440181258078,48.55298619874131,0.9962874980109986,0.163956,14300.0,-1,28,193,0,99,6.127332054377423,0.06199534410821491,0.0,184.29843042588763,292.53980915607144,469.2235708006823,-19.270231601155672,-127.0683990490335,4.946632680133673,-0.128357454136526,0.19966131490249792,0.5437337051516203,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,29,2026-06-22,,16.42,0,0,9.203720880277963,45.6580553219339,1.0106207409547385,0.163956,14300.0,-1,35,186,0,99,5.761116264083389,0.06199534410821491,0.0,158.26479593560092,239.54921972852435,400.12171349650504,-20.244175156835965,-104.13453796114688,4.791286259379152,-0.15534642075452076,0.17167549375085034,0.49819229886328237,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,30,2026-06-29,,9.85,1,0,9.791244397158172,44.93994571557373,1.050174876539811,0.163956,14300.0,0,42,179,0,99,5.937373319147452,0.06199534410821491,0.4,131.32809547353435,194.82926628599503,340.1840782712743,-12.27102796772391,-107.74680184826626,4.6838443793871525,-0.10744187999199983,0.1851448704147525,0.4868954069047174,9.85,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
903,Pulsebreak,Action,IndieIP,Indie,EU,Switch,0.15,Fast,2025-12-01,31,2026-07-06,,16.42,0,0,7.81553790000686,43.04797022140891,1.1372246801462003,0.163956,14300.0,7,49,172,0,99,5.344661370002058,0.06199534410821491,0.0,115.85262849555932,165.95907934185269,292.24016452208105,-10.116433186184622,-61.90186791190017,4.58566872083311,-0.09817565855404276,0.1398504537269595,0.4571319243436548,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
