title_id,title_name,genre,franchise,dev_type,region,platform,franchise_strength,decay_class,release_date,week_index,week_start_date,sales,price,discount_flag,dlc_flag,marketing_index,competitor_intensity,seasonal_factor,decay_rate_k,peak_sales_param,days_since_last_discount,days_since_dlc,days_to_christmas,in_christmas_window,black_friday_proximity,hype_score,marketing_decay_rate,discount_depth,sales_rolling_4w,sales_rolling_8w,sales_rolling_13w,sales_change_1w,sales_change_4w,log_sales,log_sales_change_1w,marketing_norm,competitor_norm,price_x_discount,genre_Action,genre_Indie,genre_Party,genre_Platformer,genre_RPG,genre_Racing,franchise_FireEmblem,franchise_IndieIP,franchise_Mario,franchise_Pokemon,franchise_SmashBros,franchise_Splatoon,franchise_Zelda,dev_type_AA,dev_type_AAA,dev_type_Indie,region_EU,region_JP,region_NA
1,Game_001,Indie,IndieIP,Indie,NA,Switch,0.15,Fast,45622,0,45622,19990.8327,18.34,0,0,46.45596307,52.143196,1.25,0.152019708,17352.69742,-1,-1,29,0,1,16.93678892,0.110778655,0,19990.8327,19990.8327,19990.8327,0,0,9.903079104,0,1,0.516610555,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,Game_001,Indie,IndieIP,Indie,NA,Switch,0.15,Fast,45622,1,45629,21507.23591,18.34,0,0,45.15436521,36.5002372,1.4,0.152019708,17352.69742,-1,-1,22,0,99,16.54630956,0.110778655,0,20749.03431,20749.03431,20749.03431,1516.40321,0,9.976191206,0.073112102,0.971982114,0.187684994,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,Game_001,Indie,IndieIP,Indie,NA,Switch,0.15,Fast,45622,2,45636,17018.52813,18.34,0,0,42.48427845,45.28943007,1.4,0.152019708,17352.69742,-1,-1,15,0,99,15.74528354,0.110778655,0,19505.53225,19505.53225,19505.53225,-4488.707783,0,9.742116677,-0.234074529,0.914506462,0.372495951,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,Game_001,Indie,IndieIP,Indie,NA,Switch,0.15,Fast,45622,3,45643,15418.9599,18.34,0,0,33.76840936,48.0175211,1.4,0.152019708,17352.69742,-1,-1,8,0,99,13.13052281,0.110778655,0,18483.88916,18483.88916,18483.88916,-1599.568225,0,9.643418047,-0.09869863,0.72689074,0.429859707,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,Game_001,Indie,IndieIP,Indie,NA,Switch,0.15,Fast,45622,4,45650,13317.26524,18.34,0,0,30.91360272,54.44239881,1.4,0.152019708,17352.69742,-1,-1,1,1,99,12.27408082,0.110778655,0,16815.4973,17450.56438,17450.56438,-2101.694662,-6673.56746,9.496891698,-0.146526348,0.665438852,0.564956049,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,Game_001,Indie,IndieIP,Indie,NA,Switch,0.15,Fast,45622,5,45657,11429.78018,18.34,0,0,27.76302178,65.89645746,1.4,0.152019708,17352.69742,-1,-1,-6,1,99,11.32890653,0.110778655,0,14296.13336,16447.10034,16447.10034,-1887.485063,-10077.45573,9.344065011,-0.152826687,0.597620196,0.805801321,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,Game_001,Indie,IndieIP,Indie,NA,Switch,0.15,Fast,45622,6,45664,7640.745259,18.34,0,0,22.56950563,58.27320745,1.05,0.152019708,17352.69742,-1,-1,352,0,99,9.770851689,0.110778655,0,11951.68764,15189.04962,15189.04962,-3789.034918,-9377.782869,8.941381293,-0.402683718,0.485825804,0.645506724,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,Game_001,Indie,IndieIP,Indie,NA,Switch,0.15,Fast,45622,7,45671,6063.863843,18.34,0,0,22.03897771,52.59286952,1.05,0.152019708,17352.69742,-1,-1,345,0,99,9.611693313,0.110778655,0,9612.91363,14048.4014,14048.4014,-1576.881416,-9355.096059,8.710267372,-0.231113922,0.474405787,0.526065871,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,Game_001,Indie,IndieIP,Indie,NA,Switch,0.15,Fast,45622,8,45678,5755.112615,18.34,0,0,20.95800768,49.04407754,1.05,0.152019708,17352.69742,-1,-1,338,0,99,9.287402304,0.110778655,0,7722.375474,12268.93638,13126.92486,-308.7512281,-7562.152625,8.658017633,-0.052249739,0.451137083,0.45144518,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,Game_001,Indie,IndieIP,Indie,NA,Switch,0.15,Fast,45622,9,45685,4357.138023,18.34,0,0,21.08891696,38.22290645,1.05,0.152019708,17352.69742,-1,-1,331,0,99,9.326675089,0.110778655,0,5954.214935,10125.17415,12249.94618,-1397.974592,-7072.642155,8.379800186,-0.278217447,0.453955005,0.223907677,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,Game_001,Indie,IndieIP,Indie,NA,Switch,0.15,Fast,45622,10,45692,3740.02337,18.34,0,0,16.45225478,35.84524622,1,0.152019708,17352.69742,-1,-1,324,0,99,7.935676434,0.110778655,0,4979.034463,8465.361054,11476.31683,-617.1146524,-3900.721889,8.227114481,-0.152685705,0.354147319,0.173912453,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,Game_001,Indie,IndieIP,Indie,NA,Switch,0.15,Fast,45622,11,45699,3270.395573,18.34,0,0,12.24487111,38.1140915,1,0.152019708,17352.69742,-1,-1,317,0,99,6.673461334,0.110778655,0,4280.667395,6946.790513,10792.49006,-469.6277972,-2793.46827,8.092971954,-0.134142528,0.26358018,0.221619618,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,Game_001,Indie,IndieIP,Indie,NA,Switch,0.15,Fast,45622,12,45706,2875.044705,18.34,0,0,17.13636762,56.35494044,1,0.152019708,17352.69742,-1,-1,310,0,99,8.140910285,0.110778655,0,3560.650418,5641.512946,10183.4558,-395.3508679,-2880.06791,7.964171263,-0.128800691,0.368873369,0.605171192,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,Game_001,Indie,IndieIP,Indie,NA,Switch,0.15,Fast,45622,13,45713,2462.360418,18.34,0,0,12.2025268,48.01746927,1,0.152019708,17352.69742,-1,-1,303,0,99,6.660758041,0.110778655,0,3086.956017,4520.585476,8835.111782,-412.6842867,-1894.777604,7.80928172,-0.154889542,0.262668687,0.429858618,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,Game_001,Indie,IndieIP,Indie,NA,Switch,0.15,Fast,45622,14,45720,1987.007984,18.34,0,0,12.26061071,48.96867389,1,0.152019708,17352.69742,-1,-1,296,0,99,6.678183213,0.110778655,0,2648.70217,3813.868316,7333.555788,-475.3524347,-1753.015387,7.594888403,-0.214393317,0.263918987,0.449859662,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,Game_001,Indie,IndieIP,Indie,NA,Switch,0.15,Fast,45622,15,45727,2050.727548,18.34,0,0,8.199636802,51.86994929,1,0.152019708,17352.69742,-1,-1,289,0,99,5.459891041,0.110778655,0,2343.785164,3312.226279,6182.186512,63.71956408,-1219.668025,7.626437423,0.03154902,0.176503429,0.510864978,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,Game_001,Indie,IndieIP,Indie,NA,Switch,0.15,Fast,45622,16,45734,1491.716311,18.34,0,0,2.912947209,64.4744417,1,0.152019708,17352.69742,-1,-1,282,0,99,3.873884163,0.110778655,0,1997.953065,2779.301741,5110.860082,-559.0112365,-1383.328394,7.308352767,-0.318084657,0.062703408,0.775900499,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,Game_001,Indie,IndieIP,Indie,NA,Switch,0.15,Fast,45622,17,45741,1291.901593,18.34,0,0,9.767994334,75.13210919,1,0.152019708,17352.69742,-1,-1,275,0,99,5.9303983,0.110778655,0,1705.338359,2396.147188,4185.832109,-199.8147183,-1170.458825,7.164644268,-0.143708499,0.21026352,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,Game_001,Indie,IndieIP,Indie,NA,Switch,0.15,Fast,45622,18,45748,1154.164406,18.34,0,0,9.312099728,53.17597633,1,0.152019708,17352.69742,-1,-1,268,0,99,5.793629918,0.110778655,0,1497.127464,2072.914817,3395.400127,-137.7371872,-832.8435778,7.051997955,-0.112646313,0.200450042,0.538326897,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,Game_001,Indie,IndieIP,Indie,NA,Switch,0.15,Fast,45622,19,45755,922.7476045,18.34,0,0,6.952438081,60.08761592,1,0.152019708,17352.69742,-1,-1,261,0,99,5.085731424,0.110778655,0,1215.132479,1779.458821,2878.631076,-231.4168012,-1127.979943,6.828438879,-0.223559076,0.149656527,0.683658414,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,Game_001,Indie,IndieIP,Indie,NA,Switch,0.15,Fast,45622,20,45762,885.7403371,18.34,0,0,8.610529306,51.87739511,1,0.152019708,17352.69742,-1,-1,254,0,99,5.583158792,0.110778655,0,1063.638485,1530.795775,2480.313884,-37.00726743,-605.9759741,6.787552197,-0.040886682,0.185348204,0.511021541,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,Game_001,Indie,IndieIP,Indie,NA,Switch,0.15,Fast,45622,21,45769,758.3728907,18.34,0,0,3.079855552,45.32041137,1,0.152019708,17352.69742,-1,-1,247,0,99,3.923956665,0.110778655,0,930.2563095,1317.797334,2095.949289,-127.3674464,-533.5287023,6.632492949,-0.155059248,0.066296237,0.373147397,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,Game_001,Indie,IndieIP,Indie,NA,Switch,0.15,Fast,45622,22,45776,879.9111978,11,1,0,5.679619956,45.46533148,1.15,0.152019708,17352.69742,0,-1,240,0,99,4.703885987,0.110778655,0.4,861.6930075,1179.410236,1828.470303,121.5383071,-274.253208,6.780956824,0.148463875,0.122258147,0.376194642,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,Game_001,Indie,IndieIP,Indie,NA,Switch,0.15,Fast,45622,23,45783,640.1477841,18.34,0,0,2.385101592,41.25295681,1.15,0.152019708,17352.69742,7,-1,233,0,99,3.715530477,0.110778655,0,791.0430524,1003.087765,1590.018335,-239.7634137,-282.5998205,6.463259983,-0.317696841,0.051341129,0.287620753,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
