title_id,title_name,genre,franchise,dev_type,region,platform,franchise_strength,decay_class,release_date,week_index,week_start_date,sales,price,discount_flag,dlc_flag,marketing_index,competitor_intensity,seasonal_factor,decay_rate_k,peak_sales_param,days_since_last_discount,days_since_dlc,days_to_christmas,in_christmas_window,black_friday_proximity,hype_score,marketing_decay_rate,discount_depth,sales_rolling_4w,sales_rolling_8w,sales_rolling_13w,sales_change_1w,sales_change_4w,log_sales,log_sales_change_1w,marketing_norm,competitor_norm,price_x_discount,genre_Action,genre_Indie,genre_Party,genre_Platformer,genre_RPG,genre_Racing,franchise_FireEmblem,franchise_IndieIP,franchise_Mario,franchise_Pokemon,franchise_SmashBros,franchise_Splatoon,franchise_Zelda,dev_type_AA,dev_type_AAA,dev_type_Indie,region_EU,region_JP,region_NA
901,NeonRift,Platformer,Zelda,AAA,EU,Switch,0.88,LongTail,2025-12-01,0,2025-12-01,,67.5,0,0,98.6275575076843,65.02854692493972,1.4482795878975288,0.087425,1450000.0,-1,-1,24,0,99,47.188267252305295,0.04282433108378431,0.0,2060968.097102979,2060968.097102979,2060968.097102979,0.0,0.0,14.538686865632565,0.0,1.0,0.5664008280799887,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
901,NeonRift,Platformer,Zelda,AAA,EU,Switch,0.88,LongTail,2025-12-01,1,2025-12-08,,67.5,0,0,96.0947431293973,58.36462724203055,1.421598978510468,0.087425,1450000.0,-1,-1,17,0,99,46.42842293881919,0.04282433108378431,0.0,1957975.2966199974,1957975.2966199974,1957975.2966199974,-205985.60096596344,0.0,14.433386357022917,-0.10530050860964835,0.9705555948538256,0.47209107373382786,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
901,NeonRift,Platformer,Zelda,AAA,EU,Switch,0.88,LongTail,2025-12-01,2,2025-12-15,,67.5,0,0,89.51660488648439,62.415516384044864,1.424559984593803,0.087425,1450000.0,-1,-1,10,0,99,44.454981465945316,0.04282433108378431,0.0,1868966.194010949,1868966.194010949,1868966.194010949,-164034.5073441628,0.0,14.340800461129344,-0.09258589589357236,0.8940836002251201,0.5294204501437367,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
901,NeonRift,Platformer,Zelda,AAA,EU,Switch,0.88,LongTail,2025-12-01,3,2025-12-22,,67.5,0,0,86.5535314705107,54.581596421432224,1.45625720502405,0.087425,1450000.0,-1,-1,3,1,99,43.566059441153214,0.04282433108378431,0.0,1804291.2616065894,1804291.2616065894,1804291.2616065894,-80681.52439934225,0.0,14.291910850115583,-0.048889611013761325,0.8596373593613129,0.41855250719173664,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
901,NeonRift,Platformer,Zelda,AAA,EU,Switch,0.88,LongTail,2025-12-01,4,2025-12-29,,67.5,0,0,85.02179666384251,63.86133431385655,1.4810583393622325,0.087425,1450000.0,-1,-1,-4,1,99,43.106538999152754,0.04282433108378431,0.0,1662285.9979556175,1742022.41778509,1742022.41778509,-117319.421894419,-568021.0546038875,14.216263275178388,-0.07564757493719476,0.8418306773515013,0.5498820913816288,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
901,NeonRift,Platformer,Zelda,AAA,EU,Switch,0.88,LongTail,2025-12-01,5,2026-01-05,,67.5,0,0,82.76380592852618,54.60048180271811,1.1213620116431688,0.087425,1450000.0,-1,-1,354,0,99,42.429141778557856,0.04282433108378431,0.0,1461808.8517983335,1627197.6667388882,1627197.6667388882,-439873.1309912121,-801908.5846291361,13.867224929618834,-0.3490383455595545,0.8155811445800047,0.4188197786707692,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
901,NeonRift,Platformer,Zelda,AAA,EU,Switch,0.88,LongTail,2025-12-01,6,2026-01-12,,67.5,0,0,80.35866806326113,56.41082228310243,1.0804407166744856,0.087425,1450000.0,-1,-1,347,0,99,41.707600418978345,0.04282433108378431,0.0,1260993.2065448763,1521553.0583160503,1521553.0583160503,-165388.50372885528,-803262.5810138286,13.696373815211151,-0.1708511144076823,0.7876210009767595,0.4444402504219267,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
901,NeonRift,Platformer,Zelda,AAA,EU,Switch,0.88,LongTail,2025-12-01,7,2026-01-19,,67.5,0,0,75.89765720106134,60.35536185243139,1.0558519540996194,0.087425,1450000.0,-1,-1,340,0,99,40.369297160318396,0.04282433108378431,0.0,1060495.7289952226,1432393.495300906,1432393.495300906,-79408.85358412832,-801989.9101986147,13.60266078618493,-0.0937130290262207,0.7357609782628439,0.5002645363517539,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
901,NeonRift,Platformer,Zelda,AAA,EU,Switch,0.88,LongTail,2025-12-01,8,2026-01-26,,67.5,0,0,75.82889453283128,51.58947039970088,1.1430080873351642,0.087425,1450000.0,-1,-1,333,0,99,40.348668359849384,0.04282433108378431,0.0,897018.106052509,1279652.0520040633,1366464.945903943,30759.99653334089,-653910.4917708548,13.640010740977283,0.03734995479235259,0.7349616003535686,0.37620705834037105,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
901,NeonRift,Platformer,Zelda,AAA,EU,Switch,0.88,LongTail,2025-12-01,9,2026-02-02,,67.5,0,0,70.43414928664288,58.44497603163565,1.0762685882672898,0.087425,1450000.0,-1,-1,326,0,99,38.730244785992866,0.04282433108378431,0.0,817682.2483690928,1139745.5500837131,1303391.49939097,-103306.06995402218,-317343.4307336649,13.508620495237603,-0.13139024573968072,0.6722467539554681,0.473228193472696,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
